wav_filename,transcription_riva,transcription_deepspeech,transcription_aws,transcription_human1,annotator_1,gender_1,audio_language_1,audio_quality_1,additional_notes_1,annotation_id_1,transcription_human2,annotator_2,gender_2,audio_language_2,audio_quality_2,additional_notes_2,annotation_id_2,country,city,station,datetime
nigeria_lagos_LagosTalks_2021-10-12T10.35.01_6.wav,provide some health benefits in form of sodium which is necessary for free balance nerve transmission and muscle contraction it's also harmful to your health so you need to strike a balance,provide some health benefits in from absurd or which is necessary for free balance of transmission and most of contraction its howso harmful to your health so you need to strike a balance,provide some health benefits in form of sodium which is necessary for free balance nerve transmission and muscle contraction it's also harmful to your health so you need to strike a balance,provide some health benefits in form of sodium which is necessary for free balance nerve transmission and muscle contraction it is also harmful to your health so you need to strike a balance,10,Female,English,Good,,110,provide some health benefits in form of sodium which is necessary for fluid balance nerve transmission and muscle contraction it is also harmful to your health so you need to strike a balance,19,Female,English,Good,,483,Nigeria,Lagos,LagosTalks,2021-10-12T10.35.01
nigeria_abuja_WazobiaFM_2021-08-10T17.55.01_0.wav,in the fight against covid 1 9 testing offers another layer of protection in addition to vaccines go to vd virginia dot gov and search by zip,in the fight against covert 19 testing offers another layer of protection in addition to vaccines go to vedia do virginia doom and search wise,in the fight against covid 19 testing offers another layer of protection in addition to vaccines go to v d h dot virginia dot gov and search by zip,in the fight against covid19 testing offers another layer of protection in addition to vaccines go to vdhvirginiacom and search <trunc>,16,Male,English,Good,,541,in the fight against covid19 testing offers another layer of protection in addition to vaccines go to vdhvirginiagov and search by zip ,4,Male,English,Good,US-based,140,Nigeria,Abuja,WazobiaFM,2021-08-10T17.55.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_0.wav,i am you going here to listen to the ems playing out still right across the continent the african union has not edged a kenya and somalia to calm tensions,let the lions now taking a look at was plain out ride across the continent to the african union is not age to kieran so maria to calm tensions,i am your continue to listen to the alimony skip now taking a look at i was playing out still right across the continent to the african union has not aged kenya and somalia to calm tensions,<trunc> you're calling in to listen to the la morning skip now taking a look at what's playing out too right across the continent the african union has now urged to kenya and somalia to calm tensions,2,Male,English,Good,,571,it 9 am and you are calling into listen to the alimony scam now take a look at ours  playing out now thats 2 right across the continent of african union has not edged to kenya and somalia to calm tensions ,20,Male,English,Good,,641,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
south_africa_cape_town_CapeTalk_2021-02-12T14.00.01_6.wav,the accused include eastern cape health e c sind sal gob az regional chairperson bum zalm ko former buffalo city municipality mayor zuk iso veronica and tria and a former deputy ter tina,the accused include eastern gate polemic sinister gamba anserina chapels and pensilo former buffalo city municipality mayor so kisoona and pete and a former deputy timbering,the accused include eastern cape health nbc cindy's rugamba a n c regional chairperson poems ilium coehlo former buffalo city municipality mayor zucchini so veronica and try to and a former deputy timber tinta,the accused includes eastern cape health mec sindiswa gomba anc original chair person phumlani mkolo former buffalo city municipality mayor zukiswa veronica nchitha and former deputy themba tinta ,16,Male,English,Good,,525,the accused include eastern cape health emc <unknown> gomba and the regional chairperson <unknown> former buffalo city municipality city mayor <unknown> veronica <unknown> and a former deputy <unknown>,12,Male,English,Good,Not Covid related ,213,South Africa,Cape Town,CapeTalk,2021-02-12T14.00.01
nigeria_lagos_LagosTalks_2021-10-12T10.35.01_15.wav,system that maintains acid base balance as well is linked to phosphorus,that maintained as a base violence as well is linked to foster,system that maintains acid base balance as well is linked to phosphorus,system that maintains acid based balance as well is linked to phosphorus,11,Female,English,Good,,180,system that maintain asset based balance as well is linked to ,19,Female,English,Good,,474,Nigeria,Lagos,LagosTalks,2021-10-12T10.35.01
south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_8.wav,after the officials having taken the decisionpublicized it that we are going to,after the officials having taken the decision than publicized in that we are being,after the officials having taken the decision and publicize it that we are going to,after the officials have been taken the decisions and publicized it that we are going to,1,,,,,22,after the officials have been taken the decision and publicized it that we are going <trunc>,4,Male,English,Okay,,416,South Africa,Durban,EastCoastRadio,2021-08-11T10.00.01
nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_4.wav,1 fresh cases on thursday indicated an increase from the 5 and 82 cases posted on wednesday ,a fresh case is on first day and the clattered and increased from the farmer into kisses posted on wanting,that 1 fresh cases on thursday indicated an increase from the february 92 cases posted on wednesday,that 1 fresh case on the first day indicated an increase from the february into 2 cases posted on wednesday,16,Female,English,Okay,,562,<unknown> 1 fresh case is on first day indicated a increase from the <unknown> posted on wednesday,1,Female,English,Okay,,118,Nigeria,Abeokuta,OgunRadioFM,2021-09-03T11.05.01
namibia_windhoek_EagleFM_2021-02-18T00.15.01_1.wav,the upper urinary tract which mainly is the kidneys and the uterit,the apparatus which mainly is the kidneys and the rat,the upper urinary tract which mainly is the kidneys and the ureter,the upper urinary tract which mainly is the kidneys and the urethra,2,Female,English,Okay,,663,the app urinal track uhhuh which mainly is the kidneys and the <trunc>,10,Female,English,Okay,,280,Namibia,Windhoek,EagleFM,2021-02-18T00.15.01
namibia_windhoek_EagleFM_2021-06-07T03.45.01_9.wav,following the official launched on friday of chad's covid 1 9 vaccination campaign with the minister of health and other officials receiving their shot to mark the occasions chadian is queued up saturday in in jana for their 1st doses of china's donated cyo farm which arrived earlier in the week ,following the official launch on friday of child's covet 19 vaccination campaign with the minister of health and other officials receiving their shot to mark the occasion chatons cute of saturday and intemena for their first doses of china's donated signor which arrived earlier in the week,following the official launch on friday of chats vaccination campaign with the minister of health and other officials receiving their shot to mark the occasion chadians queued up saturday in n'djamena for their first doses of china's donated sinopharm which arrived earlier in the week,following the official launch on 5 days of chad's covid 19 vaccination campaign with the minister of health and other officials receiving the shots to mark the occasion chadian's <unknown>  for the first doses of china's donated sinopharm which arrived earlier in the week,3,Female,English,Okay,,325,following the official launch on friday of chad’s covid 19 vaccination campaign with the ministry of health and other officials receiving their shots to mark the occasion chadians queued up saturday in n’djamena for their first doses of china’s donated sinopharm which arrived earlier in the week ,12,Female,English,Good,,290,Namibia,Windhoek,EagleFM,2021-06-07T03.45.01
nigeria_ado-ekiti_EktiRadio_2021-10-08T16.40.01_7.wav,common area of amasa so about 16 members of the community are currently hospitalized as a result of the outbreak at num general hospital and wang dispensary he lamented that the outbreak or ticket a huge toll on the residents explaining that victims of the disease died on a daily basis mostly on the day the w infected ,a mantilla of adamaua said about 60 members of the community are collectable at a result of the outbreak at numantia hospital and well on dispensary i lamented at the outbreak of ticket on the russians explained in that victims of the basis died 1 the lives mostly on the day the war infected,commenting area of demasiado said about 16 members of the community were currently hospitalized as a result of the outbreak at newman general hospital and dispensary lamented that the outbreak had taken a huge toll on the residents explaining that victims of the disease died on a daily basis mostly on the day they were infected,<trunc> area of adamar are so doubted so about 15 members of the community were currently are hospitalized as a result of the outbreak at new mandiram hospital and <unknown> dispensary ill lamented of the outbreak of taken off a huge toll on the residents explaining the victim of the disease died on daily basis mostly on the day of why infected,10,Male,English,Okay,,155,<unknown> area of <unknown> about 16 members of community were correctly hospitalized as a result of outbreak at numandira hospital and <unknown> dispensary lamented the outbreak had taken a huge toll on residents explaining that victims of the disease died on the daily basis mostly on the day they were infected,6,Male,English,Good,,391,Nigeria,Ado-Ekiti,EktiRadio,2021-10-08T16.40.01
south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_0.wav,terms and conditions apply this saturday east coast radio top 40 with danny is going nazor with mcdonalds tune in as danny and eas coco's radio top 40 broadcast live from mcdonald's hillcrest from 10:00 am to 02:00 pm or come on down and get your naza on ,terms and conditions of life the sad idays case radio top 40 with danny is going now saw with macdonald's tune in as danny and his cause radiatory port costive from mac donald hillcrist from 10 in to tom or come on down and get your nason,terms and conditions apply this saturday east coast radio top 40 with danny is going nozzle with mcdonald's tune in as danny and east coast radio top 40 broadcast live from mcdonald's hillcrest from 10 am to 2 pm or come on down and get your nozzle on,terms and conditions apply this saturday east coast radio top 40 with dannie is going nazo with mcdonalds tune in as dannie and east coast radio top 40 broadcast live from mcdonalds <pii> from 10 am to 2 pm oh come on down and get your nazo on ,16,Female,English,Good,,335,terms and conditions apply this saturday east coast radio top 40 with danny is going <unknown> with mcdonalds tune in as danny and east coast radio top 40 broadcast live from mcdonald's hillcrest from 10am to 2pm or come on down and get your <unknown> on,4,Female,English,Good,,30,South Africa,Durban,EastCoastRadio,2021-08-11T10.00.01
namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_0.wav,and social services in their update for wednesday 22 september recorded 10 more covid 1 9 or covid 1 9 related deaths bringing the total number of people who are known to have died from the virus and its effects to 3488 none of the people who are recorded to have died had received a vaccine but in some good news the number of people who have received at least 1 dose now stands at over 250000 with over 165 4000 people in the country now fully vaccinated the min ,social services in the update for winds they the and it september recorded in more covert or cover related death bringing total number of people who are known to have died from the virus and its effects to 3 1000 4 100 and 80 8 none of the people who are recorded to have died had received the vaccine but in some good news the number of people who have received the least 1 does not stand it over to it over 1 100 60 4 1000 people in the country now fully vaccinated the,social services in their update for wednesday the 22nd of september recorded 10 more covid 19 or covid 19 related deaths bringing the total number of people who are known to have died from the virus and its effects to 3000 488 none of the people who are recorded to have died had received the vaccine but in some good news the number of people who have received at least 1 dose now stands at over 250000 with over 164000 people in the country now fully vaccinated the minute,social services in the updates for wednesday the 26th in september recording 10 more covid 19 or covid 19 related death pretty <unknown> total number people who are known to a die from the virus and it's a fact 23488 none of the people who are recording to a die had received the vaccine but in some good news the number of people who have received at least 1 dose now stands in order of 230000 <unknown> people in the country now fully vaccinated,1,Male,English,Good,,121,<trunc> social services in their update for wednesday the 22nd of september recorded 10 more covid19 or covid19 related deaths bringing the total number of people who are none to have died from the virus and it affects to 3488 none of the people who are recorded to have died had received the vaccines but in some good news a number of people who have received at least 1 dose now stands over 250000 with over 164000 people in the country now are fully vaccinated ,16,Male,English,Good,,616,Namibia,Windhoek,OmulungaRadio,2021-09-24T11.30.01
namibia_windhoek_EagleFM_2021-06-07T03.45.01_10.wav,for the moment chad has prioritized 1st of all pilgrims over 65 health workers and the military ,the polling sundered the moment chart has prioritize first of all pilgrims over a 60 5 health workers and the miller,for the moment chad has prioritized first of all pilgrims over 65 health workers and the military,for the moment chad has prioritized first of all pilgrims over 65 health workers and the ,3,Female,"{""choices"": [""English"", ""Non-English""]}",Bad,,324,for the moment chad has prioritized first of all pilgrims over 65 health workers and the military,12,Female,English,Good,,269,Namibia,Windhoek,EagleFM,2021-06-07T03.45.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_17.wav,a 2020 report by s b morgan nigerian geopolitical consulting firm ,at 2 1000 invented report by as bargain and egeria job politician them,a 2020 report by sb morgen and nigerian geo political consulting film,at 2020 report by sp morgan and nigerian job political consulting firm ,10,Male,English,Okay,,285,a 2020 report by sp morgan a nigerian geopolitical consulting firm,2,Male,English,Good,,658,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
namibia_windhoek_EagleFM_2021-06-07T03.45.01_1.wav,sohn which is a small community around 15 km from sba the main city in yaga province has been hit with numerous attacks in recent years on may 14 defense minister sheriff c and the military top brass visited saba ,repeating his 5 strides consent now take you to so africa where the african nation of congress,so on which is a small community around 15 km from sebha the main city in yaga province has been hit with numerous attacks in recent years on may 14 defense minister cherif c and military top brass visited ceiba,sohan which is a small communities around 15 km from sebba the main city in yagha province has been hit with numerous attacks in recent years on may 14 defense minister cherif sy and military tom brads visited sebba,2,Male,English,Okay,,668,solhan which is a small community around 15 km from sebba the main city in yagha province has been hit with enormous attacks in recent years on may 14 defence minister cheriff sy and top military brass visited sebba,10,Male,English,Okay,,273,Namibia,Windhoek,EagleFM,2021-06-07T03.45.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_8.wav,there are no conditions for the release of the foreigners who lack proper travel documents ethiopians have continued to move in thousands to many other countries,the acadians for the release of the foreigners are led to proper travel documents at the open have continued to move in thousands to manethe countries,there are no conditions for the release of the foreigners will lack the proper travel documents that the europeans have continued to move in thousands to many other countries,there are no conditions for the release of the foreigners who left the proper travel documents ethiopians have continued to move in thousands to other countries,12,Male,English,Good,No Covid Related,295,there are no conditions for the release of the foreigners who left proper travel documents ethiopians have continued to move in 1000s to other countries,2,Male,English,Good,,649,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
nigeria_abuja_WazobiaFM_2021-08-10T17.55.01_8.wav,big in the law and rapid wind promo all you need to do is just turn into a more empty packs of nore to stand a chance to be among 24 lucky winners of 500000 narrow each with 2 winners announced weekly you could also win other amazing gifts like show max and mobile subscriptions for a month ri a microwaves and much more f runs from the 29th ,in the low rapid window oh you need to do is just turnin to a more empty pass of norbanus to be among any police of 5 100 1000 marry each with 2 winners announced me we could also in other amazing guests alike show back to moroccans for a memorial and much more a run from the 20 ,in the northern rap and wind promo all you need to do is just turn in 2 or more empty packs of north to stand a chance to be among 24 lucky winners of 500000 naira each with 2 winners announced weekly you could also win other amazing gifts like show max mobile subscriptions for among arrival airport microwaves and much more promo runs from the 29,big in the <unknown> unwrap and win promo all you need to do is just turn in 2 or more empty packs of <unknown> to stand a chance to be among 24 lucky winners of 500000 naira each with 2 winners announced immediately you could also win other amazing gifts like showmax mobile subscriptions for a month or <unknown> airpods microwave and much more promo runs from the 29th,4,Female,English,Good,,132,big in <unknown> unwrap and win promo all you need to do is just turn in 2 or more packs of <unknown> to stand a chance to be among 24 lucky winners of 500000 naira each with tow winners announced weekly you could also win other amazing gifts like <unknown> mobile subscriptions for a month or a <unknown> airpods microwaves and much more promo runs from the 29,6,Female,English,Good,,406,Nigeria,Abuja,WazobiaFM,2021-08-10T17.55.01
namibia_windhoek_EagleFM_2021-09-25T02.30.02_4.wav,and then the whole every the whole continent is even more even we have no time,the intimate home as the idol fundamental patient in,hey and then the whole the whole continent is even more you know they have no time,<unknown> and then the whole <unknown> the whole continent <unknown> <unknown> theythey will not ,16,Male,English,Bad,,617,and then the whole continent <unknown>,11,Male,English,Okay,,190,Namibia,Windhoek,EagleFM,2021-09-25T02.30.02
south_africa_cape_town_CapeTalk_2021-09-11T05.50.01_3.wav,um but i think too much of it is toxic positivity looks like and i think we all,in a bathing too much of it is is what oceanides like i think the,i think but i think too much of it is what toxic positivity looks like and i think,um but i think too much of it is what toxic positivity looks like,1,,,,,18,thing (laughing) um but i think too much of it is is what toxic positivity looks like and i think they all,15,Female,English,,,356,South Africa,Cape Town,CapeTalk,2021-09-11T05.50.01
south_africa_cape_town_HeartFM_2021-09-20T15.00.01_5.wav,however the provincial health department says of that number of the complaints only a 100 and 6 of them were classified as severe more importantly of the 22 people who died shortly after being immunized ,however the provincial health to barinas of that number or offley complaints only a 100 and 6 of them were classified as severe more importantly of the 20 2 people who died shortly after being immunized,however the provincial health departments is of that number or of the complaints only 100 and 6 of them were classified as severe more importantly of the 22 people who died shortly after being immunized,however the provincial health department says that of that number of the complaints only 106 of them were classified as severe more importantly of the 22 people who died shortly after being immunized ,2,Female,English,Good,,106,however the provincial health department says of that number who often complained only 106 of them were classified classified as severe more importantly after 22 people who died shortly after being immunized ,16,Female,English,Okay,,490,South Africa,Cape Town,HeartFM,2021-09-20T15.00.01
south_africa_cape_town_HeartFM_2021-09-20T15.00.01_14.wav,on saturday the the new world number ones the all blacks of course coming away with a 3613 win ,on sense the new the 1 they all black course coming away with it than he 6 13 went,on saturday the new world number 1 is the all blacks of course coming away with a 36 13 win,uh on <unknown> the new world number 1 <unknown> scores coming away with 3613 win,16,Male,English,Bad,,460,on saturday the new world number 1's the all blacks of course coming away the 3613 with,2,Male,English,Okay,sports,53,South Africa,Cape Town,HeartFM,2021-09-20T15.00.01
south_africa_cape_town_CapeTalk_2021-09-11T05.50.01_12.wav,so what also is designed to do is to make me as the person is receiving or the recipient they are,so in what i was isis designed to do his tommies the persons receiving all recipient the,so what it also is designed to do is to make me as the person is receiving or the recipient there are,so what it what it also it's it's designed to do is to make me as the person is receiving or the recipient <unknown> ,15,Female,English,,,312,so what it also is designed to do is to make me as the person who is receiving or the recipient thereof,2,Female,English,Okay,,169,South Africa,Cape Town,CapeTalk,2021-09-11T05.50.01
nigeria_lagos_NigeriaInfoLagos_2021-02-01T11.55.01_0.wav,day and please introduce yourself my name is kula kd a representative of freedom synergy pro thank you,and be introduced yourself to me in his curacoa representative of freedom in a depot,today and please introduce yourself my name is cool you can be a representative of freedom synergy pro thank you,introduce your self my name is kulia akothee a representative of freedom ,19,Male,English,Okay,,470,good day and please introduce yourself my name is kule akonde a representative of freedom synergy pro thank you,11,"{""choices"": [""Male"", ""Female""]}",English,Good,,176,Nigeria,Lagos,NigeriaInfoLagos,2021-02-01T11.55.01
nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_17.wav,the football association has called on fifa to investigate the chant which were aimed at rahim stelling and jude bellingham and world football's governing body is awaiting a report from officials who are present at the,different but secession has connotating mitigates the chant which were aimed at raselli in due belonged footballs copepoda is awaiting report from officials who are present are the,the football association has called on fifa to investigate the chance which were aimed at raheem sterling and jude bellingham and world football's governing body is awaiting a report from officials who were present at the,the football association has called fifa to investigate the chance which were aimed at raheem <unknown> and jude <unknown> on <unknown> football governing body is awaiting a <unknown> official who are present at the <trunc>,16,Female,English,Bad,,560,the football association has called on fifa to investigate the chants which were aimed at rahim sterling and jude bellingham and world football's governing body is awaiting a report from officials who were present at the,4,Female,English,Good,,143,Nigeria,Abeokuta,OgunRadioFM,2021-09-03T11.05.01
south_africa_durban_VumaFM_2021-02-03T04.00.01_8.wav,c and if this is a kind of clean government that he's talking about then really the department as well as this province he's on a slippery slope when it comes to,and this is the kind of thing government that is talking about the really the department any well as the problem is on a separate to,office and if this is a kind of clean government that he's talking about then really the department as well as this province is on a slippery slope when it comes to,<trunc> and if this is the kind of clean government that he's talking about then really the department as well as this problem is on a separate flow when it comes to,4,Male,English,Okay,,409,<unknown> and if this is the kind of thing um that that he is talking about then really the department as well as this government is on a slippery slope when it comes to,1,,,,,6,South Africa,Durban,VumaFM,2021-02-03T04.00.01
kenya_nairobi_HBRRadio_2021-01-01T06.00.01_2.wav,this is the liftoff news on 1 3 500 radio,this is the life of noses radio,this is the lift off news on 1 of 35 homeboys radio,this is the lift off news!!on() radio ,20,Male,English,Good,,544,this is a left off news <unknown> on boys radio,1,Male,English,Okay,,305,Kenya,Nairobi,HBRRadio,2021-01-01T06.00.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_13.wav,aged between 9 and 14 the children from the orphanage in a baji were plucked away between 01:00 am and 02:00 am on saturday by a group of about 25 men that's according to russia a large ,age the between 9 and 14 bilden from the open agin a bag were plucked away between 1 and 2 a m on sadday by a group of about speriment that's according to russia at the allia,aged between 9 and 14 the children from the orphanage in abba aji were plucked away between 1 am and 2 am on saturday by a group of about 25 men that's according to russia a large,age between 9 and 14 the children from open agent abaje were plugged the way between 1 am and 2 am on saturday by a group of about 25 men that is according to a ratio a larger,10,Male,,Okay,,287,aged between 9 and 14 the children from the orphanage in abaji were plucked away between 1 am and 2 am on saturday by a group of about 25 men that supported <unknown> a large,2,Male,English,Good,,654,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
namibia_windhoek_EagleFM_2021-09-25T02.30.02_0.wav,and why should we be relying on the rest of the world to actually you know provide us,and to what would we be at a line on the west of the world to a to provide her a,and why should we be relying on the rest of the world to actually you know provide us uh,and what should we get a line on the rest of the world to actually you know provide us a ,3,Male,,Bad,,313,and uh why should we be relying on the rest of the world to actually provide us some,12,Male,English,Good,Not Covid related ,262,Namibia,Windhoek,EagleFM,2021-09-25T02.30.02
nigeria_abuja_WazobiaFM_2021-08-10T17.55.01_4.wav,pakistan do we we call non trade master no r trade master go allow you will get business to invest your money and you got to collect interest will go strictly for body on top of your investment and on top of them you go fit to get money to grow your business as you suppose grow no waste time again core no and memento money and your business new members are de authorized licensed and regulated by the securities and exchange commission,the land where the call nor indeed master no entered must i go alone you will get miss to intestine and you going to collect interest with botetourt intolerant and on to evan you go in to get money to go a business as i suppose grow no instigator abetting vestments managers now now on top or nice or its several at 1 to sartoris or her 9 so is 1 tortosa make you sipahis gramineae business no ambassador is less as a recommended by the securities and extent commission,package landau where will they call neuron trade master neuron trade master go allow you will get business today invest your money and you go to collect interest will go strictly for body on top of your investments and on top of them you got it to get money to grow your business as you suppose grow no waste time again call neuron measure investment managers now now on top 0908 7812026 or 0908781 to 0 to 7 make you safe for fifth grow your money and your business nuremberg today authorized licensed and regulated by the securities and exchange commission,<unknown> where we <unknown> no entried master no entried master is going to allow you wicked business to invest your money and you're going to collect interest that goes straight to <unknown> on top of your interests and of top of them you're going to get money to grow your business as supposed grow no waste time <unknown> call <unknown> investments managers now now on 0908 718 2026 or 0908 718 2027 make yourself for fit grow your money and your business <unknown> authorized <unknown> system regulated  by the securities and exchange commission,6,Male,English,Good,,401,<unknown> call <unknown> trademaster <unknown> trademaster go allow you get business to invest your money and you go to collect interest will go straight <unknown> on top your investment and on top of em you go fit to get money to grow your business as you suppose grow no waste time again o call <unknown> investments managers now now on top 09087812026 or 09087812027 make you safe for <unknown> grow your money and your business <unknown> authorized licensed and regulated by the securities and exchange commission,4,Male,English,Good,Pidgin/creole,136,Nigeria,Abuja,WazobiaFM,2021-08-10T17.55.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_4.wav,referring to the intergovernmental authority on development in 8 country trade block in africa,referring to the intergovernmental the rety on development in 8 country tread block in africa,referring to the intergovernmental authority on development and 8 country trade bloc in africa,referring to the intergovernmental authority on development an aid country trade block in africa,2,Male,,Good,,566,referring to the intergovernmental authority on development and aid country trade block in africa ,20,Male,English,Good,,645,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
south_africa_cape_town_HeartFM_2021-09-20T15.00.01_1.wav,try and good afternoon just over 143000 new voters have been registered on the western cape of the weekend ,straight away as he would to the cries a rustle picking up that wicked or as i say 50 asininity for 4 they are currently as of course there is an updating terms of the red braking antonelli the weekends action,try and good afternoon just over 143000 new voters have been registered in the western cape over the weekend,ryan good afternoon just over 143000 new votes have been registered on the western cape of the weekend,15,,English,,,307,<unknown> good afternoon just over 143000 new voters have been registered in western cape over the weekend,2,Female,English,Good,,149,South Africa,Cape Town,HeartFM,2021-09-20T15.00.01
south_africa_cape_town_HeartFM_2021-09-20T15.00.01_10.wav,finally in some news from elsewhere on our continent now a rundt court has today ruled that paul rusinga binger is in fact guilty of terrorism during the 1994 genocide attacks in the form hotel rwanda he'd been portrayed as a hotel manager rwandan judges say there are a number of charges against him and his 20 other co accused ,in some news from were on our continent now a randan court has to day ruled that paul received a binge is in fact guilty of terrorism during the 19 90 4 genocide attacks in the form hotel round invent trade as a hotel manager and a wonder dredges say said there are a number of charges against him and his 20 other co accused,finally in some news from elsewhere on our continent now a rwandan court has today ruled that paul rose inga binga is in fact guilty of terrorism during the 1994 genocide attacks in the film hotel rwanda he'd been portrayed as a hotel manager rwandan judges say there are a number of charges against him and his 20 other co accused,finally in some news from elsewhere on our continent now a rwandan court today ruled that paul rusesabagina is in fact guilty of terrorism during the 1994 genocide attacks in the film hotel rwanda he'd been portrayed as a hotel manager a rwandan church's,2,Female,English,Good,,78,finally in some news from elsewhere on our continent now a rwandan court has today ruled that paul rusesabagina is in fact guilty of terrorism during the 1994 genocide attacks in the film hotel rwanda he'd been portrayed as a hotel manager uh rwandan churches saysay there are a number of charges against him and 20 other coaccuse ,16,Female,English,Good,,465,South Africa,Cape Town,HeartFM,2021-09-20T15.00.01
nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_8.wav,sensitive in tanzania given the covet spec views of the late president john manga fli,antonona given the coveted views of the late president john mentally,sensitive in tanzania given the covid spectral views of the late president john magufuli,<unknown> in tanzania given that covid <unknown> views of the late president john magufuli ,16,Female,English,Okay,,572,<unknown> in tanzania given the covid <unknown> of the late president john magufuli,1,Female,English,Good,,114,Nigeria,Abeokuta,OgunRadioFM,2021-09-03T11.05.01
namibia_windhoek_EagleFM_2021-02-18T00.15.01_5.wav,therefore the symptoms initially actually are important to check which part of the of the ut tact,therefore the thing on his initially actually impotent to check which part of the k of the senate that,therefore the symptoms initially actually are important to check which part of the the urinal tract,therefore the symptoms initially actually are important to check which part of the <unknown>,3,,,,,332,therefore the symptoms initially actually are important to check which part of urinal test,10,Female,English,Good,,276,Namibia,Windhoek,EagleFM,2021-02-18T00.15.01
south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_4.wav,the evidence is ad where ie how we try and make sure that trials ,the evidence is adduced that the aristotelian make sure that thou,the evidence is adduced that is how we try and make sure that trials,the evidence is adduced the  that is how we try and make sure that trials,1,,,,,26,the evidence is adduced and thatthat is how we try and make sure that <unknown>,16,Male,English,Okay,,301,South Africa,Durban,EastCoastRadio,2021-08-11T10.00.01
namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_4.wav,calling itself the u ct students and staff collective also started a petition to reject the implementation of the mandatory vaccination policy and as of thursday had already garnered over 11000 signatures ,calling itself the uses students and staff collective also started a petition to reject the implementation of the mandatory vaccination policy and as of thursday had really gone it over ensnares,calling itself the u c t students and staff collective also started a petition to reject the implementation of the mandatory vaccination policy and as of thursday had already gone at over 11000 signatures,calling itself the uct students and staff collective also started their petition to reject the implementation of the mandatory vaccination policy and as of thursday <unknown> really gone over 11000 signatures ,1,Male,English,Good,,125,calling itself the ucj students and staff collective also started a petition to reject the implementation of the mandatory vaccination policy and as of thursday had already gone over 11000 signatures,16,Male,English,Good,,612,Namibia,Windhoek,OmulungaRadio,2021-09-24T11.30.01
nigeria_lagos_NigeriaInfoLagos_2021-02-01T11.55.01_13.wav,aon plaza opposite chris land international school by aos kabas stop of me lega state,don't please this land international school by a chicago where negotiate,pentagon plaza opposite chris land international school by a woo shik a bus stop or maybe lagos state,pentagon plaza opposite christland international school by awushika bus stop [unknown]  lagos state,8,Male,English,Good,,102,<unknown> plaza opposite chris land international school by <unknown>,2,Male,English,Okay,,508,Nigeria,Lagos,NigeriaInfoLagos,2021-02-01T11.55.01
nigeria_lagos_LagosTalks_2021-10-12T10.35.01_11.wav,talk about calcium especially for children and how it's absolutely necessary for healthy bones,talk about caustically for children and how it absolutely necessary for healthy bodies,always talk about cash especially for children and how it's absolutely necessary for healthy bones,we always talk about calcium especially for children's and how it is absolutely necessary for healthy bones,19,Female,English,Good,,478,we used to talk about calcium especially for children and how it's absolutely necessary for healthy bones,11,Female,English,Good,,184,Nigeria,Lagos,LagosTalks,2021-10-12T10.35.01
south_africa_cape_town_CapeTalk_2021-02-12T14.00.01_2.wav,i make no bones about conceding and have since he took over that he has a very difficult job to do coming up after the news we will be talking to the principals of a couple of primary schools,i make no bones about conceding and have since he took over that he has a very difficult to job to do coming up after the news will be talking to the principles of a couple of primary schools,i make no bones about conceding and have since he took over that he has a very difficult job to do coming up after the news we'll be talking to the principles of a couple of primary schools,i make no bones about conceding and have <unknown> since he took over that he has agreed difficult job to do coming up off to the news we'll be talking to the principals of a couple of primary schools,16,Male,English,Okay,,529,i make no bones about conceding and have since he took over that he has a very difficult job to do coming up after the news we'll be talking to the principals of a couple of primary schools,12,Male,English,Good,,217,South Africa,Cape Town,CapeTalk,2021-02-12T14.00.01
