wav_filename,transcription_riva,transcription_deepspeech,transcription_aws,transcription_human1,annotator_1,gender_1,audio_language_1,audio_quality_1,additional_notes_1,annotation_id_1,transcription_human2,annotator_2,gender_2,audio_language_2,audio_quality_2,additional_notes_2,annotation_id_2,country,city,station,datetime
nigeria_lagos_NigeriaInfoLagos_2021-02-01T11.55.01_14.wav,pentagon plaza opposite criinternational school by ahi ka boso,Spent unenclosed representation by a chicago or were,"Pentagon Plaza opposite International School by the bus stop.
",pentagon plaza opposite crystal international school by [UNKNOWN] bus stop or [TRUNC],8,Female,English,Good,Male and female speakers,101,"Thanks <UNKNOWN> opposite chris land international school, by <UNKNOWN>",2,"{""choices"": [""Male"", ""Female""]}",English,Okay,,507,Nigeria,Lagos,NigeriaInfoLagos,2021-02-01T11.55.01
namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_5.wav,on the other side of the spectrum a dutch quarters ruled that a twelve year old boy had the right to get a covert jab to visit his dying grandmother despite his vaccine and even covid skeptic father having forbidden him from doing so children aged twelve to 17 in the netherlands can choose to be vaccinated but need permission from both parents in this case the boy's parents are divorced and his mother agreed but his father did not the judge also ordered that the boy be allowed to get the shot as soon as possible because his interests were more important than any possible appeal by his father's lawyers ,On the other side of the spectrum a dutch courses rule that a twelve year old boy had the right to get a cover jab to visit his dying grandmother despite his vein and even coverside father having forbidden him from doing so children age told to seventeen in the netherlands conches to be vaccinated but need permission from both parents in this case the boy's parents are divorced and his mother agreed but his father did not the judge also ordered that the boy be allowed to get the shot as soon as possible because his interests were more important than any possible appeal by his father's lawyers,"On the other side of the spectrum, a Dutch court has ruled that a 12 year old boy had the right to get a covid jab to visit his dying grandmother despite his vaccine, and even covid skeptic father. Having forbidden him from doing so, Children aged told to 17 in the Netherlands can choose to be vaccinated, but need permission from both parents. In this case, the boy's parents are divorced and his mother agreed, but his father did not. The judge also ordered that the boy be allowed to get the shot as soon as possible because his interests were more important than any possible appeal by his father's lawyers.
","on the other side of the spectrum <UNKNOWN> 13 years old boy had the right to get a covid <UNKNOWN> to visit his dying grand mother, to <UNKNOWN> his vaccine and even covid septic father having forbidden him for doing so. Children age <UNKNOWN> to 17 in Netherlands can choose to be vaccinated but need permission from both parents. If this case of boy parents has divorced and his mother agreed but his father did not. The judge also ordered that the boy be allowed to get the shot as soon as possible because his interests were more important than any possible appeal by his father lawyers",1,Male,English,Good,,126,"On the other side of the spectrum, a Dutch court has ruled that a 12 year old boy had the right to get a COVID jab to visit his dying grandmother, despite his vaccine and even COVID skeptics far from having <UNKNOWN> from doing so. Children aged 12-17 in the Netherlands can choose to be vaccinated, but need permission from both parents. In this case, the boy's parents are divorced and his mother agreed, but his father did not. The judge also ordered that the boy be allowed to get the shot as soon as possible because his interests were more important than any possible appeals by his father. Lawyers <TRUNC>",16,Female,English,Good,,611,Namibia,Windhoek,OmulungaRadio,2021-09-24T11.30.01
south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_5.wav,which have the potential to be very lengthy ts are curtailed and a shortened,He would have the potential to be very lengthy trace of curtailed in a shorter,"Which have the potential to be very lengthy trials are curtailed and a shortened.
","which have the potential to be very lengthy trials, are curtailed and are shortened",1,,,,,25,"which have the potential to be very lengthy trials, are curtailed and are shortened",4,Male,English,Okay,,419,South Africa,Durban,EastCoastRadio,2021-08-11T10.00.01
nigeria_lagos_LagosTalks_2021-10-12T10.35.01_12.wav,so i don't know if it's more hereditary that i have good teeth or it's because i was consuming a lot of,So i don't know if it's more her the tree that i have good tease or is because i was consuming out of,"So I don't know if it's more heritage tree that I have good teeth or is because I was consuming a lot of.
",so I don't know if it is more hereditary that I have good teeth or it is because I was consuming lost of,19,Female,English,Good,,477,so I don't know if it's more hereditary that I have good tees. Or it's because I was consuming a lots of,11,Female,English,Good,,183,Nigeria,Lagos,LagosTalks,2021-10-12T10.35.01
south_africa_cape_town_CapeTalk_2021-02-12T14.00.01_3.wav,today on the app on ds tv channel 808 five and across the city on five six 07:00 a.m. ,On east to a five and a position five six seven,"Today on the app on the STV Tunnel 885 and across the city on 567 a m.
",Today on behalf on DSTV to 885 and across the city on 567 AM,12,"{""choices"": [""Male"", ""Female""]}",English,Good,,216,"Today, on the app, on DS TV, channel 885 and across the city on 6-7 AM. ",16,"{""choices"": [""Male"", ""Female""]}",English,Okay,,528,South Africa,Cape Town,CapeTalk,2021-02-12T14.00.01
south_africa_durban_VumaFM_2021-02-03T04.00.01_10.wav,to follow the funeral,To follow the few,"To follow the funeral.
",<TRUNC> to follow the funeral,4,Male,English,Okay,,362,To follow the funeral,1,,,,,4,South Africa,Durban,VumaFM,2021-02-03T04.00.01
south_africa_cape_town_CapeTalk_2021-02-12T14.00.01_15.wav,south africa has halted the start of its immunization campaign after a study showed the oxford aster zenica vaccine it had received,So africa has halted the start of it immunization campaign after a study showed the oxford as i indicatin i received,"South Africa has halted the start of its immunization campaign after a study showed the Oxford Astrazeneca vaccine it had received.
",South Africa has halted the start of its immunization campaign after a study showed the Oxford AstraZeneca vaccine it'd received,15,,,,,358,South Africa has halted the start of its immunization campaign after a study showed the Oxford AstraZeneca vaccine it had received. ,12,Male,English,Good,,204,South Africa,Cape Town,CapeTalk,2021-02-12T14.00.01
nigeria_lagos_NigeriaInfoLagos_2021-02-01T11.55.01_8.wav,in every six weeks i don't have to work with you and i make my money without physical appearance for years,Every time i do have to walk with you and i make my money without music appeared for years,"In every six weeks I don't have to walk with you and I make my money without physical appearance. Oh yes!
","In every 6 weeks, I don't have to work with you, and I make money without physical appearance. Oh yes!",2,"{""choices"": [""Male"", ""Female""]}",English,Okay,,513,"in every six weeks after walks with you, and I make my money without physical appearance. Oh yes",11,"{""choices"": [""Male"", ""Female""]}",English,Good,,158,Nigeria,Lagos,NigeriaInfoLagos,2021-02-01T11.55.01
south_africa_durban_VumaFM_2021-02-03T04.00.01_4.wav,the girl qu zykina ivana pez gish quit,I go but quite can't he kingston of peasant,"You can go but where's any card you can try even a pestle equity.
",,1,,,,Not in English,20,,4,Male,Non-English,Okay,,363,South Africa,Durban,VumaFM,2021-02-03T04.00.01
nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_13.wav,illegal mining is common in boa faso and the government has been urging the public to partner the authorities in fighting it,You legal mind in his common in patinas and the dog manhattan edging the public to partner the authorities in frightened,"Illegal mining is common in Burkina faso, and the government has been urging the public to partner the authorities in fighting it.
",Illegal mining is common in Burkina Faso and the government has been urging the public to <UNKNOWN> the authorities in fighting it,12,Female,English,Good,,258,Illegal mining is common in Burkina Fasso and the government has been urging the public to partner the authorities in finding the <UNKNOWN>.,16,Female,English,Okay,,601,Nigeria,Abeokuta,OgunRadioFM,2021-09-03T11.05.01
kenya_nairobi_HBRRadio_2021-04-11T16.20.02_6.wav,we chose life if you feel pain in your chest have a rash on your skin have a headache diarrhea sore throat reddish or pinkish eyes or notice that your fingers and toes are getting discolored then it's time to seek medical help urgently,Go if you feel pain in your chest have a rash on your skin or a headache dire shalot a reddish or punish eyes or notice that your fingers and toes are getting discoloured then is time to seek medical help dale,"He chose life. If you feel pain in your chest, have a rash on your skin, have a headache, diarrhea, sore throat, reddish or pinkish eyes. Or notice that your fingers and toes are getting discolored, Then it's time to seek medical help urgently can.
","We chose life . If you feel pain in your chest, have a rash on your skin, have a headache diarrhoea, sore throat, reddish or pinkish eyes or notice that you fingers and toes are getting discolored then it is time to seek medical help urgently ",20,Female,English,Good,,551,"We chose life. If you feel pain in your chest, have a rash on your skin, have a headache, diarrhea, sore throat, reddish or pinkish eyes, or notice that your fingers and toes are getting discolored, then it's time to seek medical help, urgently",2,Female,English,Good,,596,Kenya,Nairobi,HBRRadio,2021-04-11T16.20.02
nigeria_lagos_LagosTalks_2021-10-12T10.35.01_6.wav,provide some health benefits in form of sodium which is necessary for free balance nerve transmission and muscle contraction it's also harmful to your health so you need to strike a balance,Provide some health benefits in from absurd or which is necessary for free balance of transmission and most of contraction its howso harmful to your health so you need to strike a balance,"Provide some health benefits in form of sodium, which is necessary for free balance, nerve transmission and muscle contraction, It's also harmful to your health so you need to strike a balance.
","Provide some health benefits in form of sodium which is necessary for free balance, nerve transmission, and muscle contraction it is also harmful to your health. So you need to strike a balance",10,Female,English,Good,,110,"provide some health benefits in form of sodium which is necessary for fluid balance, nerve transmission and muscle contraction, it is also harmful to your health, so you need to strike a balance",19,Female,English,Good,,483,Nigeria,Lagos,LagosTalks,2021-10-12T10.35.01
kenya_nairobi_HBRRadio_2021-09-10T04.00.02_7.wav,nott get stuck in the friend zone not enough you co up enough to,In a fringe announced any but he,"Don't get stuck in the friend zone What enough to go up enough doing him cute.
",,2,Male,Non-English,,,584,Dont get stuck in the friend zone ... (Cannot understand the rest,20,Male,English,Good,,626,Kenya,Nairobi,HBRRadio,2021-09-10T04.00.02
rwanda_kigali_KTRadio_2021-04-16T09.50.01_8.wav,panga cfo kv see sima sita hi with the laban,The cousin see voices sensitiveness for micheline but laban,"Bianca.
",<UNKNOWN> ,18,Male,English,Good,,458,,8,,Non-English,,"Not English, not transcribed",68,Rwanda,Kigali,KTRadio,2021-04-16T09.50.01
nigeria_abuja_WazobiaFM_2021-08-10T17.55.01_0.wav,in the fight against covid one nine testing offers another layer of protection in addition to vaccines go to vd virginia dot gov and search by zip,In the fight against covert nineteen testing offers another layer of protection in addition to vaccines go to vedia do virginia doom and search wise,"In the fight against Covid 19, testing offers another layer of protection. In addition to vaccines, go to v d h dot Virginia dot gov and search by zip.
","In the fight against COVID-19, testing offers another layer of protection in addition to vaccines. Go to vdh.virginia.com and search <TRUNC>.",16,Male,English,Good,,541,"In the fight against COVID-19, testing offers another layer of protection in addition to vaccines. Go to vdh.virginia.gov and search by zip ",4,Male,English,Good,US-based,140,Nigeria,Abuja,WazobiaFM,2021-08-10T17.55.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_0.wav,i am you going here to listen to the ems playing out still right across the continent the african union has not edged a kenya and somalia to calm tensions,Let the lions now taking a look at was plain out ride across the continent to the african union is not age to kieran so maria to calm tensions,"I am your continue to listen to the alimony skip. Now, Taking a look at. I was playing out still right across the continent to the African Union has not aged kenya and Somalia to calm tensions.
","<TRUNC> You're calling in to listen to the LA Morning Skip. Now, taking a look at what's playing out too right across the continent, the African Union has now urged to Kenya and Somalia to calm tensions",2,Male,English,Good,,571,It 9 am and you are calling into listen to the alimony scam. Now take a look at ours  playing out.. Now thats two right across the continent of African Union has not edged to Kenya and Somalia to calm tensions ,20,Male,English,Good,,641,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
south_africa_cape_town_CapeTalk_2021-02-12T14.00.01_6.wav,the accused include eastern cape health e c sind sal gob az regional chairperson bum zalm ko former buffalo city municipality mayor zuk iso veronica and tria and a former deputy ter tina,The accused include eastern gate polemic sinister gamba anserina chapels and pensilo former buffalo city municipality mayor so kisoona and pete and a former deputy timbering,"The accused include Eastern Cape Health, NBC, Cindy's Rugamba, a N. C, regional chairperson, Poems, Ilium Coehlo, former Buffalo City Municipality Mayor zucchini so veronica and try to and a former deputy, timber Tinta.
","The accused includes Eastern Cape Health MEC Sindiswa Gomba, ANC original chair person Phumlani Mkolo, former Buffalo City Municipality mayor Zukiswa Veronica Nchitha, and former deputy Themba Tinta. ",16,Male,English,Good,,525,"The accused include Eastern cape health EMC, <UNKNOWN> Gomba, and the regional chairperson <UNKNOWN>, former Buffalo city municipality city mayor <UNKNOWN> Veronica <UNKNOWN>, and a former deputy <UNKNOWN>",12,Male,English,Good,Not Covid related ,213,South Africa,Cape Town,CapeTalk,2021-02-12T14.00.01
nigeria_lagos_LagosTalks_2021-10-12T10.35.01_15.wav,system that maintains acid base balance as well is linked to phosphorus,That maintained as a base violence as well is linked to foster,"System that maintains acid base balance as well is linked to phosphorus.
",system that maintains acid based balance as well is linked to phosphorus,11,Female,English,Good,,180,System that maintain asset based balance as well is linked to ,19,Female,English,Good,,474,Nigeria,Lagos,LagosTalks,2021-10-12T10.35.01
south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_8.wav,after the officials having taken the decisionpublicized it that we are going to,After the officials having taken the decision than publicized in that we are being,"After the officials having taken the decision and publicize it that we are going to.
","After the officials have been taken the decisions, and publicized it that we are going to",1,,,,,22,after the officials have been taken the decision and publicized it that we are going <TRUNC>,4,Male,English,Okay,,416,South Africa,Durban,EastCoastRadio,2021-08-11T10.00.01
nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_4.wav,one fresh cases on thursday indicated an increase from the five and 82 cases posted on wednesday ,A fresh case is on first day and the clattered and increased from the farmer into kisses posted on wanting,"That one fresh cases on Thursday indicated an increase from the February 92 cases posted on Wednesday.
","That one fresh case on the first day indicated an increase from the February into 2 cases, posted on Wednesday.",16,Female,English,Okay,,562,<UNKNOWN> one fresh case is on first day indicated a increase from the <UNKNOWN> posted on Wednesday,1,Female,English,Okay,,118,Nigeria,Abeokuta,OgunRadioFM,2021-09-03T11.05.01
namibia_windhoek_EagleFM_2021-02-18T00.15.01_1.wav,the upper urinary tract which mainly is the kidneys and the uterit,The apparatus which mainly is the kidneys and the rat,"The upper urinary tract, which mainly is the kidneys and the ureter.
","The upper urinary tract, which mainly is the kidneys and the urethra",2,Female,English,Okay,,663,"the app urinal track, uh-huh, which mainly is the kidneys and the <TRUNC>",10,Female,English,Okay,,280,Namibia,Windhoek,EagleFM,2021-02-18T00.15.01
namibia_windhoek_EagleFM_2021-06-07T03.45.01_9.wav,following the official launched on friday of chad's covid one nine vaccination campaign with the minister of health and other officials receiving their shot to mark the occasions chadian is queued up saturday in in jana for their 1st doses of china's donated cyo farm which arrived earlier in the week ,Following the official launch on friday of child's covet nineteen vaccination campaign with the minister of health and other officials receiving their shot to mark the occasion chatons cute of saturday and intemena for their first doses of china's donated signor which arrived earlier in the week,"Following the official launch on Friday of Chats, vaccination campaign, with the Minister of Health and other officials receiving their shot to mark the occasion, Chadians queued up Saturday in N'Djamena for their first doses of China's donated sinopharm, which arrived earlier in the week.
","Following the official launch on five days of Chad's COVID 19 vaccination campaign with the Minister of Health and other officials receiving the shots to mark the occasion, Chadian's <UNKNOWN>  for the first doses of China's donated Sinopharm which arrived earlier in the week",3,Female,English,Okay,,325,Following the official launch on Friday of Chad’s Covid19 vaccination campaign with the Ministry of Health and other officials receiving their shots to mark the occasion Chadians queued up Saturday in N’djamena for their first doses of China’s donated Sinopharm which arrived earlier in the week. ,12,Female,English,Good,,290,Namibia,Windhoek,EagleFM,2021-06-07T03.45.01
nigeria_ado-ekiti_EktiRadio_2021-10-08T16.40.01_7.wav,common area of amasa so about 16 members of the community are currently hospitalized as a result of the outbreak at num general hospital and wang dispensary he lamented that the outbreak or ticket a huge toll on the residents explaining that victims of the disease died on a daily basis mostly on the day the w infected ,A mantilla of adamaua said about sixty members of the community are collectable at a result of the outbreak at numantia hospital and well on dispensary i lamented at the outbreak of ticket on the russians explained in that victims of the basis died one the lives mostly on the day the war infected,"Commenting area of Demasiado said about 16 members of the community were currently hospitalized as a result of the outbreak at Newman General Hospital. And dispensary lamented that the outbreak had taken a huge toll on the residents, explaining that victims of the disease died on a daily basis, mostly on the day they were infected.
","<TRUNC> area of Adamar are so doubted, so about 15 members of the community were currently are hospitalized as a result of the outbreak at New Mandiram Hospital and <UNKNOWN> dispensary. Ill lamented of the outbreak of taken off a huge toll on the residents explaining the victim of the disease died on daily basis mostly on the day of why infected",10,Male,English,Okay,,155,"<UNKNOWN> area of <UNKNOWN> about 16 members of community were correctly hospitalized as a result of outbreak at Numandira hospital and <UNKNOWN> dispensary lamented the outbreak had taken a huge toll on residents, explaining that victims of the disease died on the daily basis, mostly on the day they were infected",6,Male,English,Good,,391,Nigeria,Ado-Ekiti,EktiRadio,2021-10-08T16.40.01
rwanda_kigali_RadioRwanda_2021-01-09T04.25.01_6.wav,arima adria of gaunama kaabu kakazai shui t,And another of the emaciated come pentauirit barometrical as tabitha or molecules action teaches,"
",<UNKNOWN> ,18,Male,Non-English,Good,,447,,12,Male,Non-English,Okay,,250,Rwanda,Kigali,RadioRwanda,2021-01-09T04.25.01
rwanda_kigali_RadioRwanda_2021-08-08T20.20.01_7.wav,hugs anyh could you be viga here you one yeah again i fork hijmog a koku who k turkish,For in a incompetent hellebergene i resume the ferocious or october moderated as cacaracamouchen,"Uh huh.
",,12,Male,Non-English,Good,,221,Hohohoho... <UNKNOWN>,16,Male,Non-English,Good,,533,Rwanda,Kigali,RadioRwanda,2021-08-08T20.20.01
south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_0.wav,terms and conditions apply this saturday east coast radio top 40 with danny is going nazor with mcdonalds tune in as danny and eas coco's radio top 40 broadcast live from mcdonald's hillcrest from 10:00 a.m. to 02:00 p.m. or come on down and get your naza on ,Terms and conditions of life the sad idays case radio top forty with danny is going now saw with macdonald's tune in as danny and his cause radiatory port costive from mac donald hillcrist from ten in to tom or come on down and get your nason,"Terms and conditions apply this saturday East Coast Radio Top 40 with Danny is going nozzle with Mcdonald's tune in as Danny and East Coast Radio Top 40 broadcast live from Mcdonald's Hillcrest from 10 am to two PM or come on down and get your nozzle on.
",Terms and conditions apply. This Saturday East Coast Radio Top 40 with Dannie is going Nazo with McDonalds. Tune in as Dannie and East Coast Radio Top 40 broadcast live from McDonalds <PII> from 10 AM to 2 PM. Oh come on down and get your Nazo on. ,16,Female,English,Good,,335,terms and conditions apply. This Saturday East Coast Radio Top 40 with Danny is going <UNKNOWN> with McDonalds. Tune in as Danny and East Coast Radio Top 40 broadcast live from McDonald's Hillcrest from 10am to 2pm or come on down and get your <UNKNOWN> on.,4,Female,English,Good,,30,South Africa,Durban,EastCoastRadio,2021-08-11T10.00.01
rwanda_kigali_RadioRwanda_2021-01-29T03.05.01_7.wav,in mugga and nab ga ariana and faa kani gang,I was to get a front and now were not got an idea not an festooned,"
",<UNKNOWN> ,18,Male,Non-English,Good,,426,,3,Male,Non-English,Good,,46,Rwanda,Kigali,RadioRwanda,2021-01-29T03.05.01
namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_0.wav,and social services in their update for wednesday 22 september recorded ten more covid one nine or covid one nine related deaths bringing the total number of people who are known to have died from the virus and its effects to 3488 none of the people who are recorded to have died had received a vaccine but in some good news the number of people who have received at least one dose now stands at over 250000 with over 165 4000 people in the country now fully vaccinated the min ,Social services in the update for winds they the and it september recorded in more covert or cover related death bringing total number of people who are known to have died from the virus and its effects to three thousand four hundred and eighty eight none of the people who are recorded to have died had received the vaccine but in some good news the number of people who have received the least one does not stand it over to it over one hundred sixty four thousand people in the country now fully vaccinated the,"Social services, in their update for Wednesday the 22nd of september recorded 10 more Covid 19 or covid 19 related deaths, bringing the total number of people who are known to have died from the virus and its effects to 3000, 488 none of the people who are recorded to have died had received the vaccine. But in some good news, the number of people who have received at least one dose now stands at over 250,000, with over 164,000 people in the country now fully vaccinated the minute.
",social services in the updates for Wednesday the 26th in September recording 10 more covid 19 or covid 19 related death pretty <UNKNOWN> total number people who are known to a die from the virus and it's a fact 23488. None of the people who are recording to a die had received the vaccine. But in some good news the number of people who have received at least one dose now stands in order of 230000 <UNKNOWN> people in the country now fully vaccinated,1,Male,English,Good,,121,"<TRUNC> social services in their update for Wednesday the 22nd of September, recorded 10 more COVID-19 or COVID-19 related deaths bringing the total number of people who are none to have died from the virus and it affects to 3488. None of the people who are recorded to have died had received the vaccines. But in some good news, a number of people who have received at least one dose now stands over 250.000 with over 164.000 people in the country now are fully vaccinated. ",16,Male,English,Good,,616,Namibia,Windhoek,OmulungaRadio,2021-09-24T11.30.01
namibia_windhoek_EagleFM_2021-06-07T03.45.01_10.wav,for the moment chad has prioritized 1st of all pilgrims over 65 health workers and the military ,The polling sundered the moment chart has prioritize first of all pilgrims over a sixty five health workers and the miller,"For the moment, Chad has prioritized, first of all pilgrims over 65 health workers and the military.
","For the moment, Chad has prioritized first of all pilgrims over 65 health workers and the ",3,Female,"{""choices"": [""English"", ""Non-English""]}",Bad,,324,For the moment Chad has prioritized first of all Pilgrims over 65 health workers and the military,12,Female,English,Good,,269,Namibia,Windhoek,EagleFM,2021-06-07T03.45.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_17.wav,a 2020 report by s b morgan nigerian geopolitical consulting firm ,At two thousand invented report by as bargain and egeria job politician them,"A 2020 Report by SB Morgen and Nigerian Geo Political Consulting Film.
",At 2020 report by SP Morgan and Nigerian job political consulting firm ,10,Male,English,Okay,,285,"A 2020 report by SP Morgan, a Nigerian geopolitical consulting firm",2,Male,English,Good,,658,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
rwanda_kigali_RadioRwanda_2021-06-06T12.25.01_5.wav,the is zakaria nezob piu china,I connections to metilulu i recuperated,"uh It's up cora positions, I'm gonna tell you hook china.
",<UNKNOWN>,6,Male,Non-English,Good,,381,,3,Male,Non-English,Good,,33,Rwanda,Kigali,RadioRwanda,2021-06-06T12.25.01
rwanda_kigali_RadioRwanda_2021-06-06T12.25.01_14.wav,buka akiko basa pugs nkokotoshaka kim duk,We put it on gottesthal adequate isidorito color whose annexing a malice cushion a shake she masonboro,"
",<UNKNOWN>,6,Male,Non-English,Good,,372,,12,Male,Non-English,Good,,229,Rwanda,Kigali,RadioRwanda,2021-06-06T12.25.01
namibia_windhoek_EagleFM_2021-06-07T03.45.01_1.wav,sohn which is a small community around 15 km from sba the main city in yaga province has been hit with numerous attacks in recent years on may 14 defense minister sheriff c and the military top brass visited saba ,Repeating his five strides consent now take you to so africa where the african nation of congress,"So on, which is a small community around 15 km from Sebha, the main city in Yaga province, has been hit with numerous attacks in recent years. On May 14, Defense Minister Cherif C and military top brass visited Ceiba.
","Sohan, which is a small communities around 15 km from Sebba the main city in Yagha province, has been hit with numerous attacks in recent years. On May 14, Defense Minister Cherif Sy and Military Tom Brads visited Sebba",2,Male,English,Okay,,668,"Solhan which is a small community around 15 km from Sebba, the main city in Yagha province has been hit with enormous attacks in recent years. On May 14, Defence Minister Cheriff Sy and top military brass visited Sebba",10,Male,English,Okay,,273,Namibia,Windhoek,EagleFM,2021-06-07T03.45.01
rwanda_kigali_KTRadio_2021-04-16T09.50.01_0.wav,hein amasa moza 2nd carp for ok nova ,She smooths among a bearskin cap for a queen ever,"He was a manga GPR cycling cup for all kinds of uh.
",,8,,Non-English,,Not transcribed,88,,2,,Non-English,,,504,Rwanda,Kigali,KTRadio,2021-04-16T09.50.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_8.wav,there are no conditions for the release of the foreigners who lack proper travel documents ethiopians have continued to move in thousands to many other countries,The acadians for the release of the foreigners are led to proper travel documents at the open have continued to move in thousands to manethe countries,"There are no conditions for the release of the foreigners will lack the proper travel documents that the Europeans have continued to move in thousands to many other countries.
",There are no conditions for the release of the foreigners who left the proper travel documents. Ethiopians have continued to move in thousands to other countries,12,Male,English,Good,No Covid Related,295,There are no conditions for the release of the foreigners who left proper travel documents. Ethiopians have continued to move in 1000s to other countries,2,Male,English,Good,,649,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
nigeria_abuja_WazobiaFM_2021-08-10T17.55.01_8.wav,big in the law and rapid wind promo all you need to do is just turn into a more empty packs of nore to stand a chance to be among 24 lucky winners of 500000 narrow each with two winners announced weekly you could also win other amazing gifts like show max and mobile subscriptions for a month ri a microwaves and much more f runs from the 29th ,In the low rapid window oh you need to do is just turnin to a more empty pass of norbanus to be among any police of five hundred thousand marry each with two winners announced me we could also in other amazing guests alike show back to moroccans for a memorial and much more a run from the twenty ,"In the Northern Rap and Wind promo, all you need to do is just turn in two or more empty packs of north to stand a chance to be among 24 lucky winners of 500,000 Naira, each with two winners announced weekly. You could also win other amazing gifts, like show max mobile subscriptions for among arrival, airport microwaves and much more promo runs from the 29.
","big in the <UNKNOWN> unwrap and win promo. All you need to do is just turn in two or more empty packs of <UNKNOWN> to stand a chance to be among 24 lucky winners of 500,000 Naira each with two winners announced immediately. You could also win other amazing gifts like Showmax mobile subscriptions for a month or <UNKNOWN> airpods, microwave and much more. Promo runs from the 29th",4,Female,English,Good,,132,"big in <UNKNOWN> unwrap and win promo. All you need to do is just turn in two or more packs of <UNKNOWN> to stand a chance to be among 24 lucky winners of 500.000 naira each with tow winners announced weekly. You could also win other amazing gifts like <UNKNOWN> mobile subscriptions for a month or a <UNKNOWN> AirPods, microwaves and much more. Promo runs from the 29",6,Female,English,Good,,406,Nigeria,Abuja,WazobiaFM,2021-08-10T17.55.01
kenya_nairobi_MeruFM_2021-09-05T15.40.01_5.wav,lai read me integrity andkai bak one of them my about to,That will to bed to me even a pretty unitarian to no come my engage but the quarantine i to mombasa to mate,"I'm going to let me interpreting and translating, you know, particularly with my mom, but said Okay, the Ultimate!
",...Let me in the pretty...,20,Male,Non-English,Okay,,633,,2,,Non-English,,,576,Kenya,Nairobi,MeruFM,2021-09-05T15.40.01
namibia_windhoek_EagleFM_2021-09-25T02.30.02_4.wav,and then the whole every the whole continent is even more even we have no time,The intimate home as the idol fundamental patient in,"Hey and then the whole the whole continent is even more you know they have no time.
","<UNKNOWN>, and then the whole <UNKNOWN>, the whole continent, <UNKNOWN> <UNKNOWN> they...they will not. ",16,Male,English,Bad,,617,and then the whole continent <UNKNOWN>,11,Male,English,Okay,,190,Namibia,Windhoek,EagleFM,2021-09-25T02.30.02
kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_3.wav,sanches san and my brother miki pali yak mea hello good morning,Someone love laetitia to embark on a worn hallo good morning,"santa santa my brother um Barco Panama Warner Hello Good morning!
",Asante sana my brother. <UNKNOWN> Hello good morning.,4,Male,"{""choices"": [""English"", ""Non-English""]}",Good,,345,,14,,Non-English,,,67,Kenya,Kitale,RadioSafariFM,2021-08-04T03.45.01
south_africa_cape_town_CapeTalk_2021-09-11T05.50.01_3.wav,um but i think too much of it is toxic positivity looks like and i think we all,In a bathing too much of it is is what oceanides like i think the,"I think, but I think too much of it is what toxic positivity looks like and I think.
",um. But I think too much of it is what toxic positivity looks like,1,,,,,18,thing (laughing) um but I think too much of it is is what toxic positivity looks like and I think they all,15,Female,English,,,356,South Africa,Cape Town,CapeTalk,2021-09-11T05.50.01
rwanda_kigali_RadioRwanda_2021-01-09T04.25.01_15.wav,city the ti near begg kina cha with the nof may,She bitterly lovelace automata with the real number for marriage,"Sit of the year vega johnny with Zachary.
",,12,Male,Non-English,Good,,241,<UNKNOWN> ,18,Male,Non-English,Good,,438,Rwanda,Kigali,RadioRwanda,2021-01-09T04.25.01
south_africa_cape_town_HeartFM_2021-09-20T15.00.01_5.wav,however the provincial health department says of that number of the complaints only a hundred and six of them were classified as severe more importantly of the 22 people who died shortly after being immunized ,However the provincial health to barinas of that number or offley complaints only a hundred and six of them were classified as severe more importantly of the twenty two people who died shortly after being immunized,"However, the provincial health departments is of that number, or of the complaints, only 100 and six of them were classified as severe. More importantly, of the 22 people who died shortly after being immunized.
","However, the provincial health department says that of that number, of the complaints, only 106 of them were classified as severe. More importantly, of the 22 people who died shortly after being immunized ",2,Female,English,Good,,106,"However, the provincial health department says of that number who often complained, only 106 of them were classified classified as severe, more importantly after 22 people who died shortly after being immunized. ",16,Female,English,Okay,,490,South Africa,Cape Town,HeartFM,2021-09-20T15.00.01
south_africa_cape_town_HeartFM_2021-09-20T15.00.01_14.wav,on saturday the the new world number ones the all blacks of course coming away with a 3613 win ,On sense the new the one they all black course coming away with it than he six thirteen went,"On saturday, the New World number one is the All Blacks, of course, coming away with a 36 13 win.
",Uh on <UNKNOWN> the new world number one <UNKNOWN> scores coming away with 3613 win,16,Male,English,Bad,,460,"On Saturday, the new world number one's, the all blacks, of course coming away the 3-6-13 with",2,Male,English,Okay,sports,53,South Africa,Cape Town,HeartFM,2021-09-20T15.00.01
