audio,id,audio_language,labels,gender,audio_quality,additional_notes,transcription,annotator,annotation_id,created_at,updated_at,lead_time
/data/upload/4/cbf714b8-south_africa_cape_town_CapeTalk_2021-09-11T05.50.01_11.wav,765,English,,Female,Good,,saying something that isn't so and <UNKNOWN> wanting somebody to behave in a way that isn't authentic and therefore um,15,315,2021-12-01T18:02:53.611342Z,2021-12-01T18:02:53.611375Z,275.894
/data/upload/4/577cc935-south_africa_cape_town_CapeTalk_2021-09-11T05.50.01_14.wav,762,English,,Female,,,<UNKNOWN> being OK for myself and it and many others that I operate <UNKNOWN> to that I work with,15,318,2021-12-01T18:07:28.326931Z,2021-12-01T18:07:28.326960Z,151.26
/data/upload/4/a40eb475-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_1.wav,760,English,,,,,"Ryan, good afternoon. Just over 143000 new votes have been registered on the Western Cape of the weekend.",15,307,2021-11-30T14:30:44.750055Z,2021-11-30T14:30:44.750084Z,286.777
/data/upload/4/8e35bfec-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_2.wav,759,English,News,Female,Okay,,"These numbers include voters who went to register in person or online. Of the new voters, more than 20.000 of young people, aged between 18-21 years old, independent electoral commission say no major disruption at the station, except one incident in the <UNKNOWN> on Saturday. A group of people had to apparently tried protesting against <TRUNC>",16,493,2021-12-07T13:17:06.174197Z,2021-12-07T13:17:06.174230Z,257.71
/data/upload/4/2974c600-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_3.wav,758,English,News,Female,Okay,,"<UNKNOWN> health authorities have released new data on the safety of the COVID-19 vaccines. Having already provided exceptional evidence vaccines work, the now <TRUNC>",16,492,2021-12-07T13:12:42.308986Z,2021-12-07T13:12:42.309015Z,116.044
/data/upload/4/3dcae950-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_4.wav,757,English,News,Female,Okay,,"<TRUNC> side effects. It's widely accepted that minor reactions like headaches and general body pains quite common, especially in the arm that you get the jab, but here in the province...",16,491,2021-12-07T13:10:40.206551Z,2021-12-07T13:10:40.206581Z,97.494
/data/upload/4/ae23e68c-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_5.wav,756,English,News,Female,Okay,,"However, the provincial health department says of that number who often complained, only 106 of them were classified classified as severe, more importantly after 22 people who died shortly after being immunized. ",16,490,2021-12-07T13:08:55.637433Z,2021-12-07T13:08:55.637463Z,140.527
/data/upload/4/c8aa87d3-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_6.wav,755,English,News,Female,Good,,"None of the deaths have been linked to those COVID vaccines, but meanwhile the head of the operation in the province, Dr. Sadiq Kareem, says they will continue to monitor the information. ",16,489,2021-12-07T13:06:27.838850Z,2021-12-07T13:06:27.838877Z,111.412
/data/upload/4/260cc23d-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_7.wav,754,English,News,Female,Okay,,"Some potentially good news if you are facing <UNKNOWN>, the reserve bank is expected to keep the interest rate on hold this week. They are meeting on Wednesday and should soon announce the new repo rate ",16,488,2021-12-07T13:04:26.756802Z,2021-12-07T13:04:26.756832Z,138.376
/data/upload/4/323dfd47-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_8.wav,753,English,News,Female,Good,,The economists believe that rate hike may only happen next year considering the current hold on inflation. ,16,487,2021-12-07T13:01:48.663138Z,2021-12-07T13:01:48.663167Z,117.477
/data/upload/4/9314c4e4-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_9.wav,752,English,News,Female,Good,,"This is expectation of the bank will eventually start to raise the interest rate. You remember back in 2020, the bank reduced those interest rates in the birth of support for struggling economy affected by COVID-19. Repo rate...oh repo rate is currently at 3.5%. ",16,466,2021-12-07T03:26:30.261789Z,2021-12-07T03:26:30.261822Z,334.435
/data/upload/4/3eed3009-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_10.wav,751,English,News,Female,Good,,"Finally in some news from elsewhere on our continent now. A Rwandan court has today ruled that Paul Rusesabagina is in fact guilty of terrorism during the 1994 genocide attacks. In the film, Hotel Rwanda, he'd been portrayed as a hotel manager. Uh Rwandan churches say...say.. there are a number of charges against him and 20 other co-accuse. ",16,465,2021-12-07T03:19:44.505468Z,2021-12-07T03:19:44.505497Z,307.573
/data/upload/4/e744e2c2-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_11.wav,750,English,News,Female,Good,,"Rusesabagina, 67-year-old is a vocal critique of the current president, Paul Kagame, he denied all chargers against him. He was in fact, kidnapped from Dubai earlier this year to be put on trial in Rwanda. Pros... Prosecutor um trying to have him sentenced to life. ",16,461,2021-12-06T17:42:28.041088Z,2021-12-06T17:42:28.041119Z,471.017
/data/upload/4/c40e571e-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_12.wav,749,English,Sports,Male,Bad,,"Between the goal cotton <UNKNOWN> royal challenges, Bangalore, give me updated data that I can tell you <UNKNOWN> win for a first board <UNKNOWN> <UNKNOWN>",16,495,2021-12-07T13:25:51.368638Z,2021-12-07T13:25:51.368668Z,124.983
/data/upload/4/0a6be4e1-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_13.wav,748,English,Sports,Male,Bad,,"Uh... straight away as the <UNKNOWN> the Greece, Russel picking up that cricket as a safe 50... e.. excuse me 60-4. They are currently, also of the course of updating terms of the rugby ranking and South African ousted the host of the top sport <UNKNOWN> number two falling the weekend action. ",16,494,2021-12-07T13:23:31.205310Z,2021-12-07T13:23:31.205340Z,217.107
/data/upload/4/4d5e6edb-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_14.wav,747,English,Sports,Male,Bad,,Uh on <UNKNOWN> the new world number one <UNKNOWN> scores coming away with 3613 win,16,460,2021-12-06T17:28:14.111624Z,2021-12-06T17:28:14.111653Z,121.92
/data/upload/4/ce38c3d2-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_15.wav,746,English,Sports,Male,Bad,,<TRUNC> Assistant Coach Deon Davids confirming the chase of <UNKNOWN> isn't a different dart for the Saturday's match against <UNKNOWN>,16,337,2021-12-02T13:56:22.892187Z,2021-12-02T13:56:22.892216Z,242.788
/data/upload/4/63c39411-south_africa_cape_town_HeartFM_2021-09-20T15.00.01_16.wav,745,English,News,Male,Okay,,As Western's problem splits in terms of assistance coach for the upcoming CSA ,16,336,2021-12-02T13:50:18.652719Z,2021-12-02T13:50:18.652748Z,94.419
/data/upload/4/c50b7cf7-south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_0.wav,744,English,Advertisement,Female,Good,,Terms and conditions apply. This Saturday East Coast Radio Top 40 with Dannie is going Nazo with McDonalds. Tune in as Dannie and East Coast Radio Top 40 broadcast live from McDonalds <PII> from 10 AM to 2 PM. Oh come on down and get your Nazo on. ,16,335,2021-12-02T13:46:16.917078Z,2021-12-02T13:46:16.917113Z,354.091
/data/upload/4/197a4894-south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_1.wav,743,English,Advertisement,Female,Okay,,<UNKNOWN> radio... Alright it's time now for your latest news <UNKNOWN> brought to you by the crazy store 425 stores nationwide. Hey! You never know what you might find.,16,334,2021-12-02T13:36:39.119910Z,2021-12-02T13:36:39.119939Z,180.525
/data/upload/4/bb3d082b-south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_2.wav,742,English,News,Female,Good,,The pre-trial hearing of suspended ANC secretary general Ace Magashule's corruption matter has been postponed to October. He and several other people are accused of an involvement on the unlawful R250 million as asbestos tender when he was the premier of the Free State. ,16,311,2021-12-01T03:12:58.668776Z,2021-12-01T03:12:58.668806Z,433.733
/data/upload/4/0084bfbf-south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_3.wav,741,English,News,Female,Good,,The court in the <UNKNOWN> today heard that some of the accuse no longer have representation and would be seeking legal aid. The state prosecutors said they've been unaware of the matter. The judge also said the state had not <UNKNOWN> a certain statement. I do not see..,16,306,2021-11-30T14:25:59.118620Z,2021-11-30T14:25:59.118645Z,396.995
/data/upload/4/7acc561e-south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_4.wav,740,English,News,Male,Okay,,The evidence is adduced and that...that is how we try and make sure that <UNKNOWN>,16,301,2021-11-30T14:14:13.325388Z,2021-11-30T14:14:13.325417Z,180.989
/data/upload/4/e8e179bc-south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_5.wav,739,English,Conversation,Male,Okay,,"which have the potential to be very lengthy trials, are curtailed and are shortened",4,419,2021-12-05T21:57:44.334978Z,2021-12-05T21:57:44.335011Z,36.323
/data/upload/4/fe8ec9da-south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_6.wav,738,English,News,"{""choices"": [""Male"", ""Female""]}",Good,,"transparency in government appointments has come under the spotlight at the State Capture Commission. President Ramaphosa says testifying on the ANC's Deployment Committee, Chairperson Raymond Zondo quizzed him on the committee's ability to influence the appointment of certain individuals. He's also raised questions around the transparency of their process. Ramaphosa says in - in a number of instances it has been implemented. For instance,",4,418,2021-12-05T21:57:02.618919Z,2021-12-05T21:57:02.618951Z,290.507
/data/upload/4/d15834ef-south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_7.wav,737,English,Conversation,Male,Okay,,"then the caucus of the ANC then meets, and then decides that yes, we want to propose this person",4,417,2021-12-05T21:52:10.543401Z,2021-12-05T21:52:10.543429Z,50.734
/data/upload/4/57d41cf8-south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_8.wav,736,English,Conversation,Male,Okay,,after the officials have been taken the decision and publicized it that we are going <TRUNC>,4,416,2021-12-05T21:51:17.837134Z,2021-12-05T21:51:17.837164Z,40.145
/data/upload/4/d560bd38-south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_9.wav,735,English,News,Female,Good,,and China's drug regulator has approved the country's first mixed vaccine trial. The company involved in the study says it will test the efficacy of combining an inactivated vaccine made by China's SINOVAC with a DNA-based one developed by a US pharmaceutical. It says pre-clinical work has found that two different vaccine applications produce an even stronger and more balanced immune <TRUNC>,4,415,2021-12-05T21:50:36.279437Z,2021-12-05T21:50:36.279470Z,135.351
/data/upload/4/d27fa7b2-south_africa_durban_VumaFM_2021-02-03T04.00.01_0.wav,734,English,News,Female,Good,,"It's six o'clock, I'm <UNKNOWN> for <UNKNOWN> news, good morning. In the headlines this hour, Zikalala urges citizens to continue following COVID-19 protocols and opposit - opposition parties unhappy about social development CFO's return.",4,414,2021-12-05T21:48:19.110209Z,2021-12-05T21:48:19.110250Z,192.042
/data/upload/4/e4357c2d-south_africa_durban_VumaFM_2021-02-03T04.00.01_1.wav,733,English,News,Female,Good,,"Premier Sihle Zikalala has called on the people of the province to continue to adhere to the rules and regulations of COVID-19 protocols. Zikalala was speaking during a media briefing yesterday, where the COVID-19 Provincial Command Council was giving an update of how government is dealing with the pandemic. He says at this stage this province still has the second highest numbers of COVID-19 cases. Zikalala says even though the province has seen a drop in numbers in the past weeks, people still need to be very cautious.",4,413,2021-12-05T21:44:59.336692Z,2021-12-05T21:44:59.336722Z,210.3
/data/upload/4/7f8e8cad-south_africa_durban_VumaFM_2021-02-03T04.00.01_2.wav,732,Non-English,Opinion,Male,Okay,,<UNKNOWN> especially <UNKNOWN>,4,366,2021-12-03T15:48:29.387583Z,2021-12-03T15:48:29.387619Z,41.365
/data/upload/4/93cf7fb7-south_africa_durban_VumaFM_2021-02-03T04.00.01_3.wav,731,Non-English,Conversation,"{""choices"": [""Male"", ""Female""]}",Okay,,,4,365,2021-12-03T15:47:46.757330Z,2021-12-03T15:47:46.757362Z,24.839
/data/upload/4/f194c65a-south_africa_durban_VumaFM_2021-02-03T04.00.01_4.wav,730,Non-English,Opinion,Male,Okay,,,4,363,2021-12-03T15:47:19.927834Z,2021-12-03T15:47:19.927865Z,22.017
/data/upload/4/12c78d28-south_africa_durban_VumaFM_2021-02-03T04.00.01_5.wav,729,English,News,Female,Good,,opposition parties have expressed concerns following the return of the provincial Department of Social Development's Chief Financial Officer Brian Ndaba and seven others stand accused of inflating prices for the procurement of forty-eight thousand blankets in August. The CCMA has ruled that Ndaba return to work and opposition parties say this is because the department is dragging its heels in presenting critical information to the Standing Committee on Public Accounts. DA Spokesperson on Social Development Elma Rabe says the view -- they view that the reinstatement of the C - CFO as a travesty given that the probe remains unresolved.,4,412,2021-12-05T21:41:26.595383Z,2021-12-05T21:41:26.595411Z,588.351
/data/upload/4/4aab5c4b-south_africa_durban_VumaFM_2021-02-03T04.00.01_6.wav,728,English,News,Female,Good,,"the DA believes that the premier needs to take action against his MEC and she must be relieved of her duties with immediate effect. Investigations need to be concluded as a matter of urgency, and not drag on like others since 2009, and monies must be recovered so that the department can focus their energy and monies on providing for the most vulnerable of our <TRUNC>",4,411,2021-12-05T21:31:36.658730Z,2021-12-05T21:31:36.658760Z,121.593
/data/upload/4/c093f081-south_africa_durban_VumaFM_2021-02-03T04.00.01_7.wav,727,English,"{""choices"": [""News"", ""Conversation""]}","{""choices"": [""Male"", ""Female""]}",Okay,,the IFP's <UNKNOWN> governor says this goes against what Premier Sihle Zikalala said about clean governance in the province. This is very serious <TRUNC>,4,410,2021-12-05T21:29:32.905323Z,2021-12-05T21:29:32.905355Z,208.542
/data/upload/4/eaa3226b-south_africa_durban_VumaFM_2021-02-03T04.00.01_8.wav,726,English,Opinion,Male,Okay,,"<TRUNC> and if this is the kind of clean government that he's talking about, then really, the department as well as this problem is on a separate flow when it comes to",4,409,2021-12-05T21:26:03.148183Z,2021-12-05T21:26:03.148216Z,229.623
/data/upload/4/196b048b-south_africa_durban_VumaFM_2021-02-03T04.00.01_9.wav,725,English,News,Female,Good,,"The justice department says late Judge Khayelihle Kenneth Mthiyane, who died from COVID-19 related complications last week, will be given a special official funeral at <UNKNOWN> tomb. Mthiyane's funeral service will be held at the Natal Sharks Board in Durban from 9 o'clock this morning. GCRS Director General Phumla Williams says strict COVID-19 protocols will be followed during the sendoff.",4,408,2021-12-05T21:22:11.732175Z,2021-12-05T21:22:11.732204Z,608.753
/data/upload/4/2672ef4e-south_africa_durban_VumaFM_2021-02-03T04.00.01_10.wav,724,English,Conversation,Male,Okay,,<TRUNC> to follow the funeral,4,362,2021-12-03T15:45:35.803235Z,2021-12-03T15:45:35.803276Z,42.454
/data/upload/4/0ede0b90-south_africa_durban_VumaFM_2021-02-03T04.00.01_10.wav,391,,,,,,To follow the funeral,1,4,2021-11-12T07:30:34.236908Z,2021-11-12T07:45:34.509932Z,192.448
/data/upload/4/39e9606a-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_0.wav,723,Non-English,News,Male,Good,,,4,361,2021-12-03T15:44:51.880757Z,2021-12-03T15:44:51.880808Z,11.47
/data/upload/4/f8eb0fb5-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_1.wav,722,Non-English,Conversation,Male,Good,,,4,360,2021-12-03T15:44:38.796994Z,2021-12-03T15:44:38.797036Z,1966.531
/data/upload/4/89ecb86a-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_2.wav,721,"{""choices"": [""English"", ""Non-English""]}",Conversation,Male,Good,,<UNKNOWN> Thank you so so much. Asante sana. Thank you so so much. <UNKNOWN>,4,351,2021-12-03T15:11:48.837677Z,2021-12-03T15:11:48.837717Z,161.073
/data/upload/4/f21cc365-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_3.wav,720,"{""choices"": [""English"", ""Non-English""]}",Conversation,Male,Good,,Asante sana my brother. <UNKNOWN> Hello good morning.,4,345,2021-12-03T15:08:40.743439Z,2021-12-03T15:08:40.743471Z,77.749
/data/upload/4/75c40713-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_4.wav,719,Non-English,Conversation,Male,Okay,,<UNKNOWN> Kenya <UNKNOWN>,1,338,2021-12-03T15:04:38.927628Z,2021-12-03T15:04:38.927661Z,46.858
/data/upload/4/6810125c-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_5.wav,718,Non-English,Conversation,Male,Good,,<UNKNOWN>,1,339,2021-12-03T15:05:24.439239Z,2021-12-03T15:05:24.439280Z,36.382
/data/upload/4/e68b03d0-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_6.wav,717,Non-English,Conversation,Male,Good,,<UNKNOWN>,1,340,2021-12-03T15:05:53.624482Z,2021-12-03T15:05:53.624514Z,23.659
/data/upload/4/460cf968-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_7.wav,716,Non-English,Conversation,Male,Good,,<UNKNOWN>,1,341,2021-12-03T15:06:21.292941Z,2021-12-03T15:06:21.292974Z,25.298
/data/upload/4/7cf64d13-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_8.wav,715,"{""choices"": [""English"", ""Non-English""]}",Conversation,Male,Good,,I thank you so much <UNKNOWN>,1,342,2021-12-03T15:07:18.308118Z,2021-12-03T15:07:18.308158Z,54.899
/data/upload/4/0ef76df1-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_9.wav,714,Non-English,Conversation,Male,Good,,<UNKNOWN>,1,343,2021-12-03T15:07:49.283114Z,2021-12-03T15:07:49.283156Z,28.711
/data/upload/4/cbcfc240-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_10.wav,713,Non-English,Conversation,Male,Good,,<UNKNOWN>,1,344,2021-12-03T15:08:09.295104Z,2021-12-03T15:08:09.295135Z,17.625
/data/upload/4/7db3148b-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_11.wav,712,Non-English,Conversation,Male,Good,,<UNKNOWN> Kenya <UNKNOWN>,1,346,2021-12-03T15:08:43.104336Z,2021-12-03T15:08:43.104375Z,31.708
/data/upload/4/d1ee462f-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_12.wav,711,Non-English,Conversation,Male,Good,,<UNKNOWN>,1,347,2021-12-03T15:09:35.652082Z,2021-12-03T15:09:35.652123Z,50.219
/data/upload/4/fdabe50f-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_13.wav,710,Non-English,Conversation,Male,Good,,<UNKNOWN>,1,348,2021-12-03T15:10:29.791521Z,2021-12-03T15:10:29.791554Z,51.116
/data/upload/4/34c066dc-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_14.wav,709,Non-English,Conversation,Male,Good,,<UNKNOWN>,1,349,2021-12-03T15:10:58.344436Z,2021-12-03T15:10:58.344473Z,26.149
/data/upload/4/7e4f706a-kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_15.wav,708,Non-English,Conversation,Male,Good,,<UNKNOWN>,1,350,2021-12-03T15:11:16.435109Z,2021-12-03T15:11:16.435156Z,15.397
/data/upload/4/08d5bfba-kenya_nairobi_HBRRadio_2021-01-01T06.00.01_0.wav,707,English,News,Male,Good,,radio. <UNKNOWN> is amount of 207 people who tested positive for covid 19 yesterday rising the country's case load to over 94 400. The <UNKNOWN> says a 190 are kenyans and 27 are foreigners.,1,352,2021-12-03T15:20:26.455502Z,2021-12-03T15:20:26.455534Z,547.607
/data/upload/4/c9ba9db2-kenya_nairobi_HBRRadio_2021-01-01T06.00.01_1.wav,706,English,News,Male,Good,,"as then to all <UNKNOWN> to has loaded the effort of the healthcare workers who are leading the country in the fight against Corona virus. The head of state has also praised security officers who has <UNKNOWN> told to ensure the country is safe from both internals and externals attacks.
""On behalf on a grateful nation, I wish to recognize and thank our healthcare workers, our security forces for their exemplary courage and sacrifice during the continued Covid 19 pandemic"".
Majority of Kenyans wants the government to address their rising cases of unemployment. The high cost of living in lack of access to better healthcare in 2021. A <UNKNOWN> conducted by infrastructures 27% of persons survey the hopeful the economy will improve in the new year. <UNKNOWN> living in <UNKNOWN> village of Malindi in Kilifi county <UNKNOWN> a rising Malaria cases du to lack of <UNKNOWN> internet.
The villages who has more than 3010 habitants were established in 2018 by people who are displaced by flats for river Sabaki and lost all theirs positions.
The Manchester United striker Edinson Cavani has accepted the <UNKNOWN> decision to ban him for 3 games while Instagram post made in November but also quick to stress his innocence.
The 33 years old ended his suspension along with a 100 000 pounds fund and an order to undergo face-to-face education.
that's news in 60 seconds.",1,367,2021-12-03T15:59:43.422675Z,2021-12-03T15:59:43.422725Z,2354.854
/data/upload/4/08027424-kenya_nairobi_HBRRadio_2021-01-01T06.00.01_2.wav,705,English,Advertisement,Male,Okay,,This is a left off news <UNKNOWN> on boys radio,1,305,2021-11-30T14:20:53.002426Z,2021-11-30T14:20:53.002456Z,42.801
/data/upload/4/a5008ea4-kenya_nairobi_HBRRadio_2021-04-11T16.20.02_0.wav,704,English,Music,Male,Okay,,<UNKNOWN> to movie <UNKNOWN> bully <UNKNOWN> jewellery <UNKNOWN>,1,304,2021-11-30T14:20:08.086105Z,2021-11-30T14:20:08.086135Z,137.726
/data/upload/4/eb133c0d-kenya_nairobi_HBRRadio_2021-04-11T16.20.02_1.wav,703,English,Advertisement,Male,Okay,,You act like we were <UNKNOWN> in Nairobi but time is on my side. Tic,1,303,2021-11-30T14:17:48.624366Z,2021-11-30T14:17:48.624395Z,76.981
/data/upload/4/04279188-kenya_nairobi_HBRRadio_2021-04-11T16.20.02_2.wav,702,English,Advertisement,Male,Okay,,tic toc detective <UNKNOWN>. Put on your coat <UNKNOW> the city is about to go <UNKNOWN>,1,302,2021-11-30T14:16:26.275791Z,2021-11-30T14:16:26.275819Z,68.225
/data/upload/4/3435bea7-kenya_nairobi_HBRRadio_2021-04-11T16.20.02_3.wav,701,English,Advertisement,Male,Good,,"On the police, we bring people to justice... correction... I bring people to justice. You are nothing but a shitty officer in a corrupted system. Stop playing games. We can do this the easy way or the hard way. I choose the hard way.",1,300,2021-11-30T14:13:15.481745Z,2021-11-30T14:13:15.481776Z,144.138
/data/upload/4/b7355538-kenya_nairobi_HBRRadio_2021-04-11T16.20.02_4.wav,700,English,Advertisement,Female,Good,,What <UNKNOWN> justice a brand new <UNKNOWN> can you so much original series got follows police <UNKNOWN> as they walk through the criminal cases in Nairobi where scene never sleeps. Streaming download crime and justice only on Showmax. Download the Showmax app or go to showmax.com,1,299,2021-11-30T14:10:20.262652Z,2021-11-30T14:10:20.262681Z,364.409
/data/upload/4/c29de1aa-kenya_nairobi_HBRRadio_2021-04-11T16.20.02_5.wav,699,English,News,Female,Good,,The third wave of corona is here with a new coronavirus variant that is more lethal with devastating effects.,2,559,2021-12-08T16:36:37.118571Z,2021-12-08T16:36:37.118600Z,31.265
/data/upload/4/f416be57-kenya_nairobi_HBRRadio_2021-04-11T16.20.02_6.wav,698,English,Advertisement,Female,Good,,"We chose life. If you feel pain in your chest, have a rash on your skin, have a headache, diarrhea, sore throat, reddish or pinkish eyes, or notice that your fingers and toes are getting discolored, then it's time to seek medical help, urgently",2,596,2021-12-08T17:51:50.744492Z,2021-12-08T17:51:50.744524Z,37.618
/data/upload/4/2b15b7b9-kenya_nairobi_HBRRadio_2021-04-11T16.20.02_7.wav,697,English,News,Female,Good,,"Remember, the only way to protect yourself from this new coronavirus variant is to wash your hands with soap and running water, wear your mask properly, and maintain social distance. We must continue ",2,598,2021-12-08T17:52:39.187877Z,2021-12-08T17:52:39.187908Z,46.972
/data/upload/4/fd669cfb-kenya_nairobi_HBRRadio_2021-04-11T16.20.02_8.wav,696,English,News,"{""choices"": [""Male"", ""Female""]}",Okay,,<UNKNOWN> To ensure that these cases do not overrun our health care system. There is no other way. <UNKNOWN> to <UNKNOWN> corona,2,599,2021-12-08T17:53:31.350975Z,2021-12-08T17:53:31.351001Z,50.773
/data/upload/4/aff13312-kenya_nairobi_HBRRadio_2021-04-11T16.20.02_9.wav,695,English,Other,Female,Okay,,I just can't,2,600,2021-12-08T17:53:46.040813Z,2021-12-08T17:53:46.040844Z,13.529
/data/upload/4/079e3b91-kenya_nairobi_HBRRadio_2021-09-10T04.00.02_0.wav,694,English,"{""choices"": [""Music"", ""Other""]}",Male,Bad,,"Several talk at this hour is sound. <UNKNOWN> <UNKNOWN> Stick around some more mixes coming your way and of course don't forget to the grouches in the building, freestyle friday as well",2,595,2021-12-08T17:51:08.952974Z,2021-12-08T17:51:08.953004Z,56.468
/data/upload/4/2c916eeb-kenya_nairobi_HBRRadio_2021-09-10T04.00.02_1.wav,693,English,News,Male,Good,,I'm Samuel <UNKNOWN>. The proportion of fully vaccinated adults in the country now stand at 3 percent. After more than 820 thousand had taken their two doses by yesterday. The uptake of the second dose amongst those who had taken their first jab stands at 38 percent. Majority being males at 55 percent while females are at 45 percent. Interior <UNKNOWN> is this morning touring Laikipia County to assess the security situation and the ongoing security operation in the area. Hundreds of families have been displaced from villages in Omaran following bandit attacks in recent days that also left at least 8 people dead.,2,594,2021-12-08T17:50:09.983085Z,2021-12-08T17:50:09.983115Z,209.857
/data/upload/4/8ba3eab6-kenya_nairobi_HBRRadio_2021-09-10T04.00.02_2.wav,692,English,"{""choices"": [""News"", ""Other""]}",Male,Okay,,"Moi University is facing challenges like any other university and the situation isn't anywhere near critical. Vice Chancellor Professor Isaac <UNKNOWN> has refuted claims the institution is on the verge of collapse amid a serious financial crisis. Muy Univeristy is doing very well. The only thing that is there, we are dealing with a lot of historical issues, we are also dealing with challenges that affect universities across the country. So, they starting so much unique about Moi University that is of concern",2,591,2021-12-08T17:46:38.773794Z,2021-12-08T17:46:38.773824Z,151.771
/data/upload/4/cf52379d-kenya_nairobi_HBRRadio_2021-09-10T04.00.02_3.wav,691,English,"{""choices"": [""News"", ""Advertisement""]}",Male,Okay,,And moving from <UNKNOWN> past 4 days of the 4th installment in the Matrix franchise in a trailer that reintroduces Keanu Reaves hero Neo. The Matrix Resurrection will be released in cinemas and on the HBO Max Streaming service in December,2,589,2021-12-08T17:44:05.771030Z,2021-12-08T17:44:05.771058Z,61.343
/data/upload/4/9f0a8f66-kenya_nairobi_HBRRadio_2021-09-10T04.00.02_4.wav,690,English,News,Male,Good,,"Japan has pulled out of hosting the Club World Cup in December because of COVID 19 restrictions in the country. FIFA confirmed the Japanese have faced position yesterday with details of an alternative host set to be announced soon. That's news, this hour.",2,588,2021-12-08T17:43:03.192420Z,2021-12-08T17:43:03.192449Z,82.828
/data/upload/4/0082d40a-kenya_nairobi_HBRRadio_2021-09-10T04.00.02_5.wav,689,English,News,Male,,,"Let's give it this Friday morning at 2 minutes past 7 o'clock, thank you very much Samuel <UNKNOWN>",2,586,2021-12-08T17:41:39.368138Z,2021-12-08T17:41:39.368167Z,22.957
/data/upload/4/f0a8895e-kenya_nairobi_HBRRadio_2021-09-10T04.00.02_6.wav,688,English,News,Male,Good,,"Alright today I want to invite you to exhale, man it's been a really stressful week for many of us",2,585,2021-12-08T17:41:15.070265Z,2021-12-08T17:41:15.070297Z,27.48
/data/upload/4/239f64b7-kenya_nairobi_HBRRadio_2021-09-10T04.00.02_7.wav,687,Non-English,,Male,,,,2,584,2021-12-08T17:40:46.543860Z,2021-12-08T17:40:46.543889Z,8.811
/data/upload/4/332876e6-kenya_nairobi_HBRRadio_2021-09-10T04.00.02_8.wav,686,Non-English,,Male,Bad,,,2,583,2021-12-08T17:40:36.738815Z,2021-12-08T17:40:36.738846Z,7.878
/data/upload/4/114725ba-kenya_nairobi_MeruFM_2021-09-05T15.40.01_0.wav,685,English,Advertisement,Male,Okay,,"The UPS store is all aims printing for your small business. Saving you time for everything else. The UPS store everything for small business all in one place. The UPS Store. The UPS Store locations are independently owned, products services pricing and hours may vary see centers for details",2,582,2021-12-08T17:40:27.315019Z,2021-12-08T17:40:27.315049Z,83.608
/data/upload/4/5d9ccea0-kenya_nairobi_MeruFM_2021-09-05T15.40.01_1.wav,684,Non-English,,,,,,2,580,2021-12-08T17:39:02.819226Z,2021-12-08T17:39:02.819257Z,5.698
/data/upload/4/03a1c481-kenya_nairobi_MeruFM_2021-09-05T15.40.01_2.wav,683,Non-English,,,,,For harsh ,2,579,2021-12-08T17:38:56.160688Z,2021-12-08T17:38:56.160716Z,17.271
